order_details_id,order_id,pizza_id,quantity,created_date
TRXD006710,TRX002961,PIZZA_BBQ_CKN_S,1,2025-02-19 13:13:59
TRXD006711,TRX002961,PIZZA_BIG_MEAT_S,1,2025-02-19 13:13:59
TRXD006712,TRX002961,PIZZA_HAWAIIAN_L,1,2025-02-19 13:13:59
TRXD006713,TRX002961,PIZZA_ITAL_SUPR_S,1,2025-02-19 13:13:59
TRXD006714,TRX002961,PIZZA_ITAL_VEGGIE_L,1,2025-02-19 13:13:59
TRXD006715,TRX002961,PIZZA_ITAL_VEGGIE_M,1,2025-02-19 13:13:59
TRXD006716,TRX002961,PIZZA_PEPPR_SALAMI_L,1,2025-02-19 13:13:59
TRXD006717,TRX002961,PIZZA_SOUTHW_CKN_L,1,2025-02-19 13:13:59
TRXD006718,TRX002961,PIZZA_SPIN_PESTO_S,2,2025-02-19 13:13:59
TRXD006719,TRX002961,PIZZA_SPINACH_FET_M,1,2025-02-19 13:13:59
TRXD006720,TRX002961,PIZZA_VEGGIE_VEG_L,1,2025-02-19 13:13:59
TRXD006721,TRX002962,PIZZA_SPIN_PESTO_L,1,2025-02-19 13:18:07
TRXD006722,TRX002963,PIZZA_CALI_CKN_L,1,2025-02-19 13:23:01
TRXD006723,TRX002963,PIZZA_HAWAIIAN_S,1,2025-02-19 13:23:01
TRXD006724,TRX002963,PIZZA_PEPPERONI_S,1,2025-02-19 13:23:01
TRXD006725,TRX002963,PIZZA_PEPPR_SALAMI_M,1,2025-02-19 13:23:01
TRXD006726,TRX002964,PIZZA_CALI_CKN_L,1,2025-02-19 13:27:52
TRXD006727,TRX002964,PIZZA_SPIN_PESTO_M,1,2025-02-19 13:27:52
TRXD006728,TRX002965,PIZZA_NAPOLITANA_L,1,2025-02-19 13:35:18
TRXD006729,TRX002966,PIZZA_FOUR_CHEESE_L,1,2025-02-19 13:37:16
TRXD006730,TRX002967,PIZZA_BRIE_CARRE_S,1,2025-02-19 13:44:45
TRXD006731,TRX002967,PIZZA_MEDITERRANEO_M,1,2025-02-19 13:44:45
TRXD006732,TRX002967,PIZZA_MEXICANA_L,1,2025-02-19 13:44:45
TRXD006733,TRX002967,PIZZA_SOUTHW_CKN_M,1,2025-02-19 13:44:45
TRXD006734,TRX002967,PIZZA_SPINACH_SUPR_L,1,2025-02-19 13:44:45
TRXD006735,TRX002968,PIZZA_BIG_MEAT_S,1,2025-02-19 14:06:42
TRXD006736,TRX002968,PIZZA_CALABRESE_L,1,2025-02-19 14:06:42
TRXD006737,TRX002969,PIZZA_BBQ_CKN_M,1,2025-02-19 14:10:14
TRXD006738,TRX002970,PIZZA_CKN_PESTO_L,1,2025-02-19 14:19:17
TRXD006739,TRX002971,PIZZA_BBQ_CKN_M,1,2025-02-19 14:33:01
TRXD006740,TRX002972,PIZZA_ITAL_VEGGIE_M,1,2025-02-19 14:59:58
TRXD006741,TRX002973,PIZZA_CLASSIC_DLX_M,1,2025-02-19 15:04:22
TRXD006742,TRX002974,PIZZA_THAI_CKN_S,1,2025-02-19 15:08:01
TRXD006743,TRX002975,PIZZA_BIG_MEAT_S,1,2025-02-19 15:22:56
TRXD006744,TRX002975,PIZZA_SOPPRESSATA_M,1,2025-02-19 15:22:56
TRXD006745,TRX002976,PIZZA_HAWAIIAN_S,1,2025-02-19 15:29:15
TRXD006746,TRX002976,PIZZA_PEPPERONI_S,1,2025-02-19 15:29:15
TRXD006747,TRX002976,PIZZA_THAI_CKN_M,1,2025-02-19 15:29:15
TRXD006748,TRX002977,PIZZA_PEPPERONI_S,1,2025-02-19 15:33:31
TRXD006749,TRX002978,PIZZA_PEPPR_SALAMI_L,1,2025-02-19 15:45:53
TRXD006750,TRX002978,PIZZA_SPICY_ITAL_M,1,2025-02-19 15:45:53
TRXD006751,TRX002979,PIZZA_ITAL_SUPR_L,1,2025-02-19 16:43:08
TRXD006752,TRX002979,PIZZA_PEPPERONI_M,1,2025-02-19 16:43:08
TRXD006753,TRX002980,PIZZA_CLASSIC_DLX_M,1,2025-02-19 16:48:49
TRXD006754,TRX002980,PIZZA_MEXICANA_M,1,2025-02-19 16:48:49
TRXD006755,TRX002980,PIZZA_VEGGIE_VEG_M,1,2025-02-19 16:48:49
TRXD006756,TRX002981,PIZZA_BBQ_CKN_S,1,2025-02-19 17:21:52
TRXD006757,TRX002982,PIZZA_CALI_CKN_M,1,2025-02-19 17:24:28
TRXD006758,TRX002983,PIZZA_MEDITERRANEO_L,1,2025-02-19 17:26:36
TRXD006759,TRX002984,PIZZA_HAWAIIAN_L,1,2025-02-19 17:36:17
TRXD006760,TRX002984,PIZZA_MEXICANA_L,1,2025-02-19 17:36:17
TRXD006761,TRX002985,PIZZA_SPICY_ITAL_S,1,2025-02-19 17:37:00
TRXD006762,TRX002985,PIZZA_VEGGIE_VEG_S,1,2025-02-19 17:37:00
TRXD006763,TRX002986,PIZZA_GREEN_GARDEN_M,1,2025-02-19 17:39:37
TRXD006764,TRX002986,PIZZA_ITAL_SUPR_L,1,2025-02-19 17:39:37
TRXD006765,TRX002987,PIZZA_CALI_CKN_S,1,2025-02-19 17:41:24
TRXD006766,TRX002987,PIZZA_GREEN_GARDEN_S,1,2025-02-19 17:41:24
TRXD006767,TRX002987,PIZZA_PEP_MSH_PEP_M,1,2025-02-19 17:41:24
TRXD006768,TRX002987,PIZZA_SICILIAN_L,1,2025-02-19 17:41:24
TRXD006769,TRX002988,PIZZA_BIG_MEAT_S,1,2025-02-19 17:42:30
TRXD006770,TRX002988,PIZZA_SPINACH_FET_S,1,2025-02-19 17:42:30
TRXD006771,TRX002989,PIZZA_BBQ_CKN_L,1,2025-02-19 18:11:45
TRXD006772,TRX002989,PIZZA_GREEN_GARDEN_S,1,2025-02-19 18:11:45
TRXD006773,TRX002989,PIZZA_MEXICANA_L,1,2025-02-19 18:11:45
TRXD006774,TRX002990,PIZZA_SPIN_PESTO_L,1,2025-02-19 18:13:24
TRXD006775,TRX002991,PIZZA_CKN_PESTO_M,1,2025-02-19 18:21:36
TRXD006776,TRX002992,PIZZA_CALI_CKN_L,1,2025-02-19 18:38:59
TRXD006777,TRX002993,PIZZA_HAWAIIAN_L,1,2025-02-19 18:49:11
TRXD006778,TRX002993,PIZZA_ITAL_VEGGIE_L,1,2025-02-19 18:49:11
TRXD006779,TRX002994,PIZZA_BBQ_CKN_S,1,2025-02-19 18:58:13
TRXD006780,TRX002994,PIZZA_THE_GREEK_L,1,2025-02-19 18:58:13
TRXD006781,TRX002995,PIZZA_VEGGIE_VEG_S,1,2025-02-19 18:59:10
TRXD006782,TRX002996,PIZZA_SPINACH_FET_M,1,2025-02-19 19:05:58
TRXD006783,TRX002997,PIZZA_CLASSIC_DLX_M,1,2025-02-19 19:38:29
TRXD006784,TRX002997,PIZZA_FIVE_CHEESE_L,1,2025-02-19 19:38:29
TRXD006785,TRX002998,PIZZA_BIG_MEAT_S,1,2025-02-19 19:52:25
TRXD006786,TRX002998,PIZZA_CKN_PESTO_M,1,2025-02-19 19:52:25
TRXD006787,TRX002998,PIZZA_SOPPRESSATA_S,1,2025-02-19 19:52:25
TRXD006788,TRX002998,PIZZA_SOUTHW_CKN_S,1,2025-02-19 19:52:25
TRXD006789,TRX002999,PIZZA_CALABRESE_L,1,2025-02-19 19:57:20
TRXD006790,TRX002999,PIZZA_CALABRESE_M,1,2025-02-19 19:57:20
TRXD006791,TRX002999,PIZZA_NAPOLITANA_L,1,2025-02-19 19:57:20
TRXD006792,TRX003000,PIZZA_CALI_CKN_L,1,2025-02-19 19:57:28
TRXD006793,TRX003000,PIZZA_PRSC_ARGLA_S,1,2025-02-19 19:57:28
TRXD006794,TRX003001,PIZZA_BBQ_CKN_M,1,2025-02-19 20:34:44
TRXD006795,TRX003001,PIZZA_SPICY_ITAL_L,1,2025-02-19 20:34:44
TRXD006796,TRX003001,PIZZA_THAI_CKN_L,1,2025-02-19 20:34:44
TRXD006797,TRX003001,PIZZA_THE_GREEK_S,1,2025-02-19 20:34:44
TRXD006798,TRX003002,PIZZA_FOUR_CHEESE_L,1,2025-02-19 21:27:39
TRXD006799,TRX003002,PIZZA_ITAL_SUPR_L,1,2025-02-19 21:27:39
TRXD006800,TRX003002,PIZZA_PEP_MSH_PEP_M,1,2025-02-19 21:27:39
TRXD006801,TRX003002,PIZZA_SOUTHW_CKN_L,1,2025-02-19 21:27:39
TRXD006802,TRX003003,PIZZA_CKN_PESTO_M,1,2025-02-19 21:32:17
TRXD006803,TRX003003,PIZZA_PEPPR_SALAMI_S,1,2025-02-19 21:32:17
TRXD006804,TRX003004,PIZZA_SICILIAN_L,1,2025-02-19 21:56:25
TRXD006805,TRX003005,PIZZA_MEXICANA_L,1,2025-02-20 11:53:41
TRXD006806,TRX003006,PIZZA_CALABRESE_S,1,2025-02-20 12:01:37
TRXD006807,TRX003006,PIZZA_CKN_PESTO_L,1,2025-02-20 12:01:37
TRXD006808,TRX003006,PIZZA_GREEN_GARDEN_S,1,2025-02-20 12:01:37
TRXD006809,TRX003006,PIZZA_PEPPERONI_L,1,2025-02-20 12:01:37
TRXD006810,TRX003007,PIZZA_ITAL_VEGGIE_M,1,2025-02-20 12:06:42
TRXD006811,TRX003008,PIZZA_CALI_CKN_L,1,2025-02-20 12:09:59
TRXD006812,TRX003009,PIZZA_BIG_MEAT_S,1,2025-02-20 12:21:30
TRXD006813,TRX003009,PIZZA_ITAL_SUPR_L,1,2025-02-20 12:21:30
TRXD006814,TRX003009,PIZZA_SPICY_ITAL_L,1,2025-02-20 12:21:30
TRXD006815,TRX003010,PIZZA_BRIE_CARRE_S,1,2025-02-20 12:26:21
TRXD006816,TRX003010,PIZZA_CALI_CKN_L,1,2025-02-20 12:26:21
TRXD006817,TRX003010,PIZZA_HAWAIIAN_M,1,2025-02-20 12:26:21
TRXD006818,TRX003011,PIZZA_SPICY_ITAL_M,1,2025-02-20 12:29:30
TRXD006819,TRX003012,PIZZA_CKN_PESTO_S,2,2025-02-20 12:32:08
TRXD006820,TRX003012,PIZZA_NAPOLITANA_M,1,2025-02-20 12:32:08
TRXD006821,TRX003012,PIZZA_PEPPERONI_M,1,2025-02-20 12:32:08
TRXD006822,TRX003012,PIZZA_SPICY_ITAL_L,1,2025-02-20 12:32:08
TRXD006823,TRX003013,PIZZA_SOUTHW_CKN_L,1,2025-02-20 12:45:28
TRXD006824,TRX003014,PIZZA_BIG_MEAT_S,1,2025-02-20 12:58:34
TRXD006825,TRX003014,PIZZA_HAWAIIAN_L,1,2025-02-20 12:58:34
TRXD006826,TRX003014,PIZZA_PRSC_ARGLA_S,2,2025-02-20 12:58:34
TRXD006827,TRX003014,PIZZA_SOUTHW_CKN_L,1,2025-02-20 12:58:34
TRXD006828,TRX003015,PIZZA_BBQ_CKN_M,1,2025-02-20 12:59:10
TRXD006829,TRX003016,PIZZA_GREEN_GARDEN_M,1,2025-02-20 13:07:07
TRXD006830,TRX003016,PIZZA_PEPPERONI_M,1,2025-02-20 13:07:07
TRXD006831,TRX003017,PIZZA_FIVE_CHEESE_L,1,2025-02-20 13:09:46
TRXD006832,TRX003018,PIZZA_CALABRESE_M,1,2025-02-20 13:12:45
TRXD006833,TRX003018,PIZZA_CKN_PESTO_L,1,2025-02-20 13:12:45
TRXD006834,TRX003018,PIZZA_FOUR_CHEESE_M,1,2025-02-20 13:12:45
TRXD006835,TRX003018,PIZZA_MEDITERRANEO_L,1,2025-02-20 13:12:45
TRXD006836,TRX003018,PIZZA_NAPOLITANA_L,1,2025-02-20 13:12:45
TRXD006837,TRX003018,PIZZA_SPINACH_FET_L,1,2025-02-20 13:12:45
TRXD006838,TRX003018,PIZZA_THE_GREEK_L,1,2025-02-20 13:12:45
TRXD006839,TRX003019,PIZZA_BBQ_CKN_S,1,2025-02-20 13:15:33
TRXD006840,TRX003020,PIZZA_SPINACH_SUPR_S,1,2025-02-20 13:17:16
TRXD006841,TRX003021,PIZZA_THAI_CKN_L,1,2025-02-20 13:23:53
TRXD006842,TRX003022,PIZZA_CALABRESE_M,1,2025-02-20 13:24:17
TRXD006843,TRX003022,PIZZA_CALI_CKN_M,1,2025-02-20 13:24:17
TRXD006844,TRX003022,PIZZA_CKN_ALFREDO_S,1,2025-02-20 13:24:17
TRXD006845,TRX003022,PIZZA_VEGGIE_VEG_M,1,2025-02-20 13:24:17
TRXD006846,TRX003023,PIZZA_PEPPR_SALAMI_M,1,2025-02-20 13:29:52
TRXD006847,TRX003023,PIZZA_SICILIAN_S,1,2025-02-20 13:29:52
TRXD006848,TRX003024,PIZZA_BBQ_CKN_S,1,2025-02-20 13:36:04
TRXD006849,TRX003025,PIZZA_BIG_MEAT_S,1,2025-02-20 13:37:57
TRXD006850,TRX003026,PIZZA_CALI_CKN_S,1,2025-02-20 13:38:19
TRXD006851,TRX003026,PIZZA_ITAL_SUPR_M,1,2025-02-20 13:38:19
TRXD006852,TRX003026,PIZZA_SPIN_PESTO_S,1,2025-02-20 13:38:19
TRXD006853,TRX003026,PIZZA_THE_GREEK_XL,1,2025-02-20 13:38:19
TRXD006854,TRX003027,PIZZA_CLASSIC_DLX_L,1,2025-02-20 13:41:25
TRXD006855,TRX003027,PIZZA_MEXICANA_L,1,2025-02-20 13:41:25
TRXD006856,TRX003027,PIZZA_SPINACH_SUPR_S,1,2025-02-20 13:41:25
TRXD006857,TRX003027,PIZZA_THAI_CKN_L,1,2025-02-20 13:41:25
TRXD006858,TRX003028,PIZZA_MEXICANA_L,1,2025-02-20 13:49:03
TRXD006859,TRX003029,PIZZA_CALI_CKN_S,1,2025-02-20 13:55:29
TRXD006860,TRX003029,PIZZA_PEPPERONI_L,1,2025-02-20 13:55:29
TRXD006861,TRX003029,PIZZA_PRSC_ARGLA_L,1,2025-02-20 13:55:29
TRXD006862,TRX003029,PIZZA_SPIN_PESTO_S,1,2025-02-20 13:55:29
TRXD006863,TRX003030,PIZZA_CALI_CKN_L,1,2025-02-20 13:59:21
TRXD006864,TRX003030,PIZZA_CLASSIC_DLX_M,1,2025-02-20 13:59:21
TRXD006865,TRX003030,PIZZA_NAPOLITANA_S,1,2025-02-20 13:59:21
TRXD006866,TRX003030,PIZZA_PRSC_ARGLA_L,1,2025-02-20 13:59:21
TRXD006867,TRX003031,PIZZA_BBQ_CKN_M,1,2025-02-20 14:06:19
TRXD006868,TRX003031,PIZZA_CKN_PESTO_S,1,2025-02-20 14:06:19
TRXD006869,TRX003031,PIZZA_SOUTHW_CKN_S,1,2025-02-20 14:06:19
TRXD006870,TRX003032,PIZZA_ITAL_SUPR_S,1,2025-02-20 14:08:24
TRXD006871,TRX003032,PIZZA_PRSC_ARGLA_M,1,2025-02-20 14:08:24
TRXD006872,TRX003032,PIZZA_PRSC_ARGLA_S,1,2025-02-20 14:08:24
TRXD006873,TRX003032,PIZZA_SICILIAN_L,1,2025-02-20 14:08:24
TRXD006874,TRX003033,PIZZA_ITAL_CPCLLO_S,1,2025-02-20 14:54:34
TRXD006875,TRX003034,PIZZA_FIVE_CHEESE_L,1,2025-02-20 14:55:13
TRXD006876,TRX003034,PIZZA_THAI_CKN_L,1,2025-02-20 14:55:13
TRXD006877,TRX003034,PIZZA_THE_GREEK_M,1,2025-02-20 14:55:13
TRXD006878,TRX003035,PIZZA_BIG_MEAT_S,1,2025-02-20 15:07:50
TRXD006879,TRX003035,PIZZA_MEDITERRANEO_L,1,2025-02-20 15:07:50
TRXD006880,TRX003036,PIZZA_CALABRESE_M,1,2025-02-20 15:14:52
TRXD006881,TRX003036,PIZZA_CKN_PESTO_M,1,2025-02-20 15:14:52
TRXD006882,TRX003037,PIZZA_BBQ_CKN_L,1,2025-02-20 15:16:20
TRXD006883,TRX003037,PIZZA_HAWAIIAN_M,1,2025-02-20 15:16:20
TRXD006884,TRX003038,PIZZA_CKN_PESTO_L,1,2025-02-20 15:46:48
TRXD006885,TRX003038,PIZZA_PEPPERONI_L,1,2025-02-20 15:46:48
TRXD006886,TRX003039,PIZZA_CLASSIC_DLX_M,1,2025-02-20 15:48:56
TRXD006887,TRX003039,PIZZA_MEXICANA_S,1,2025-02-20 15:48:56
TRXD006888,TRX003040,PIZZA_PEP_MSH_PEP_M,1,2025-02-20 16:10:03
TRXD006889,TRX003040,PIZZA_THE_GREEK_M,1,2025-02-20 16:10:03
TRXD006890,TRX003041,PIZZA_BBQ_CKN_L,1,2025-02-20 16:25:44
TRXD006891,TRX003041,PIZZA_CKN_PESTO_L,1,2025-02-20 16:25:44
TRXD006892,TRX003041,PIZZA_PEPPERONI_M,1,2025-02-20 16:25:44
TRXD006893,TRX003041,PIZZA_SPICY_ITAL_L,1,2025-02-20 16:25:44
TRXD006894,TRX003042,PIZZA_ITAL_SUPR_L,1,2025-02-20 16:30:14
TRXD006895,TRX003042,PIZZA_MEXICANA_S,1,2025-02-20 16:30:14
TRXD006896,TRX003042,PIZZA_NAPOLITANA_M,1,2025-02-20 16:30:14
TRXD006897,TRX003042,PIZZA_THAI_CKN_L,1,2025-02-20 16:30:14
TRXD006898,TRX003043,PIZZA_CALI_CKN_L,1,2025-02-20 16:46:30
TRXD006899,TRX003043,PIZZA_HAWAIIAN_L,1,2025-02-20 16:46:30
TRXD006900,TRX003044,PIZZA_CALI_CKN_M,1,2025-02-20 17:10:30
TRXD006901,TRX003045,PIZZA_CALI_CKN_S,1,2025-02-20 17:27:51
TRXD006902,TRX003045,PIZZA_PEPPERONI_L,1,2025-02-20 17:27:51
TRXD006903,TRX003046,PIZZA_VEGGIE_VEG_M,1,2025-02-20 17:35:39
TRXD006904,TRX003047,PIZZA_BBQ_CKN_S,1,2025-02-20 17:42:14
TRXD006905,TRX003047,PIZZA_CALABRESE_M,1,2025-02-20 17:42:14
TRXD006906,TRX003047,PIZZA_SPICY_ITAL_S,1,2025-02-20 17:42:14
TRXD006907,TRX003047,PIZZA_VEGGIE_VEG_L,1,2025-02-20 17:42:14
TRXD006908,TRX003048,PIZZA_PEPPERONI_M,1,2025-02-20 17:45:20
TRXD006909,TRX003048,PIZZA_SOPPRESSATA_M,1,2025-02-20 17:45:20
TRXD006910,TRX003048,PIZZA_THE_GREEK_L,1,2025-02-20 17:45:20
TRXD006911,TRX003049,PIZZA_PEPPR_SALAMI_S,1,2025-02-20 17:49:25
TRXD006912,TRX003050,PIZZA_CALI_CKN_L,2,2025-02-20 17:54:27
TRXD006913,TRX003050,PIZZA_ITAL_SUPR_L,1,2025-02-20 17:54:27
TRXD006914,TRX003050,PIZZA_PRSC_ARGLA_M,1,2025-02-20 17:54:27
TRXD006915,TRX003051,PIZZA_PEPPERONI_S,1,2025-02-20 17:57:14
TRXD006916,TRX003051,PIZZA_SICILIAN_L,1,2025-02-20 17:57:14
TRXD006917,TRX003052,PIZZA_VEGGIE_VEG_S,1,2025-02-20 17:57:26
TRXD006918,TRX003053,PIZZA_BRIE_CARRE_S,1,2025-02-20 17:58:06
TRXD006919,TRX003053,PIZZA_FIVE_CHEESE_L,1,2025-02-20 17:58:06
TRXD006920,TRX003053,PIZZA_MEDITERRANEO_L,1,2025-02-20 17:58:06
TRXD006921,TRX003053,PIZZA_VEGGIE_VEG_M,1,2025-02-20 17:58:06
TRXD006922,TRX003054,PIZZA_CKN_PESTO_S,1,2025-02-20 18:04:52
TRXD006923,TRX003054,PIZZA_GREEN_GARDEN_S,1,2025-02-20 18:04:52
TRXD006924,TRX003055,PIZZA_MEXICANA_L,2,2025-02-20 18:42:20
TRXD006925,TRX003055,PIZZA_NAPOLITANA_M,1,2025-02-20 18:42:20
TRXD006926,TRX003055,PIZZA_SPINACH_FET_M,1,2025-02-20 18:42:20
TRXD006927,TRX003056,PIZZA_SPINACH_SUPR_S,2,2025-02-20 19:01:53
TRXD006928,TRX003057,PIZZA_ITAL_VEGGIE_S,1,2025-02-20 19:17:09
TRXD006929,TRX003058,PIZZA_FOUR_CHEESE_M,1,2025-02-20 19:19:22
TRXD006930,TRX003058,PIZZA_HAWAIIAN_L,1,2025-02-20 19:19:22
TRXD006931,TRX003058,PIZZA_SOPPRESSATA_S,1,2025-02-20 19:19:22
TRXD006932,TRX003059,PIZZA_BIG_MEAT_S,1,2025-02-20 19:26:39
TRXD006933,TRX003059,PIZZA_CALI_CKN_M,1,2025-02-20 19:26:39
TRXD006934,TRX003060,PIZZA_CALI_CKN_M,1,2025-02-20 19:37:03
TRXD006935,TRX003060,PIZZA_PEPPERONI_L,1,2025-02-20 19:37:03
TRXD006936,TRX003061,PIZZA_CALI_CKN_S,1,2025-02-20 19:42:17
TRXD006937,TRX003061,PIZZA_SPINACH_FET_M,1,2025-02-20 19:42:17
TRXD006938,TRX003062,PIZZA_SPIN_PESTO_S,1,2025-02-20 19:51:22
TRXD006939,TRX003063,PIZZA_FOUR_CHEESE_L,1,2025-02-20 20:03:48
TRXD006940,TRX003063,PIZZA_MEDITERRANEO_L,1,2025-02-20 20:03:48
TRXD006941,TRX003063,PIZZA_VEGGIE_VEG_S,1,2025-02-20 20:03:48
TRXD006942,TRX003064,PIZZA_PRSC_ARGLA_L,2,2025-02-20 20:06:50
TRXD006943,TRX003065,PIZZA_CALI_CKN_L,1,2025-02-20 20:12:18
TRXD006944,TRX003065,PIZZA_PEPPR_SALAMI_L,1,2025-02-20 20:12:18
TRXD006945,TRX003065,PIZZA_SPINACH_SUPR_S,1,2025-02-20 20:12:18
TRXD006946,TRX003066,PIZZA_CKN_ALFREDO_M,1,2025-02-20 20:12:48
TRXD006947,TRX003066,PIZZA_PEP_MSH_PEP_S,1,2025-02-20 20:12:48
TRXD006948,TRX003067,PIZZA_CALI_CKN_M,1,2025-02-20 20:22:30
TRXD006949,TRX003067,PIZZA_MEDITERRANEO_L,1,2025-02-20 20:22:30
TRXD006950,TRX003067,PIZZA_SOUTHW_CKN_L,1,2025-02-20 20:22:30
TRXD006951,TRX003067,PIZZA_SPINACH_SUPR_M,1,2025-02-20 20:22:30
TRXD006952,TRX003068,PIZZA_CLASSIC_DLX_M,1,2025-02-20 20:45:14
TRXD006953,TRX003069,PIZZA_ITAL_CPCLLO_L,1,2025-02-20 20:47:44
TRXD006954,TRX003069,PIZZA_PEPPERONI_S,1,2025-02-20 20:47:44
TRXD006955,TRX003070,PIZZA_PEPPERONI_M,1,2025-02-20 21:02:21
TRXD006956,TRX003071,PIZZA_CLASSIC_DLX_L,1,2025-02-20 21:14:39
TRXD006957,TRX003071,PIZZA_HAWAIIAN_S,1,2025-02-20 21:14:39
TRXD006958,TRX003071,PIZZA_PEPPERONI_L,1,2025-02-20 21:14:39
TRXD006959,TRX003071,PIZZA_PEPPR_SALAMI_L,1,2025-02-20 21:14:39
TRXD006960,TRX003072,PIZZA_CLASSIC_DLX_M,1,2025-02-20 21:28:51
TRXD006961,TRX003072,PIZZA_CLASSIC_DLX_S,1,2025-02-20 21:28:51
TRXD006962,TRX003072,PIZZA_SPIN_PESTO_M,1,2025-02-20 21:28:51
TRXD006963,TRX003072,PIZZA_THAI_CKN_L,1,2025-02-20 21:28:51
TRXD006964,TRX003073,PIZZA_FOUR_CHEESE_L,1,2025-02-20 21:36:51
TRXD006965,TRX003074,PIZZA_BBQ_CKN_L,1,2025-02-20 21:39:24
TRXD006966,TRX003074,PIZZA_CALI_CKN_L,1,2025-02-20 21:39:24
TRXD006967,TRX003075,PIZZA_CALABRESE_S,1,2025-02-20 22:11:12
TRXD006968,TRX003075,PIZZA_ITAL_SUPR_M,1,2025-02-20 22:11:12
TRXD006969,TRX003075,PIZZA_MEDITERRANEO_M,1,2025-02-20 22:11:12
TRXD006970,TRX003076,PIZZA_FOUR_CHEESE_L,1,2025-02-20 22:12:25
TRXD006971,TRX003076,PIZZA_ITAL_CPCLLO_S,1,2025-02-20 22:12:25
TRXD006972,TRX003076,PIZZA_ITAL_SUPR_L,1,2025-02-20 22:12:25
TRXD006973,TRX003077,PIZZA_THAI_CKN_L,1,2025-02-20 22:17:20
TRXD006974,TRX003078,PIZZA_MEDITERRANEO_S,1,2025-02-21 11:43:34
TRXD006975,TRX003079,PIZZA_BIG_MEAT_S,1,2025-02-21 12:04:32
TRXD006976,TRX003080,PIZZA_BIG_MEAT_S,1,2025-02-21 12:23:23
TRXD006977,TRX003080,PIZZA_NAPOLITANA_L,1,2025-02-21 12:23:23
TRXD006978,TRX003080,PIZZA_PEPPERONI_S,1,2025-02-21 12:23:23
TRXD006979,TRX003080,PIZZA_SOUTHW_CKN_M,1,2025-02-21 12:23:23
TRXD006980,TRX003081,PIZZA_NAPOLITANA_L,1,2025-02-21 12:35:20
TRXD006981,TRX003082,PIZZA_BBQ_CKN_L,1,2025-02-21 12:37:35
TRXD006982,TRX003082,PIZZA_BBQ_CKN_S,1,2025-02-21 12:37:35
TRXD006983,TRX003082,PIZZA_CALABRESE_L,1,2025-02-21 12:37:35
TRXD006984,TRX003082,PIZZA_HAWAIIAN_M,1,2025-02-21 12:37:35
TRXD006985,TRX003082,PIZZA_ITAL_VEGGIE_M,1,2025-02-21 12:37:35
TRXD006986,TRX003082,PIZZA_NAPOLITANA_S,1,2025-02-21 12:37:35
TRXD006987,TRX003082,PIZZA_SOUTHW_CKN_S,1,2025-02-21 12:37:35
TRXD006988,TRX003082,PIZZA_SPICY_ITAL_L,1,2025-02-21 12:37:35
TRXD006989,TRX003082,PIZZA_THAI_CKN_S,1,2025-02-21 12:37:35
TRXD006990,TRX003083,PIZZA_FIVE_CHEESE_L,1,2025-02-21 12:43:48
TRXD006991,TRX003083,PIZZA_FOUR_CHEESE_L,2,2025-02-21 12:43:48
TRXD006992,TRX003083,PIZZA_FOUR_CHEESE_M,1,2025-02-21 12:43:48
TRXD006993,TRX003084,PIZZA_CALI_CKN_M,1,2025-02-21 12:44:12
TRXD006994,TRX003084,PIZZA_ITAL_VEGGIE_M,1,2025-02-21 12:44:12
TRXD006995,TRX003085,PIZZA_PEP_MSH_PEP_S,1,2025-02-21 12:49:41
TRXD006996,TRX003086,PIZZA_MEDITERRANEO_M,1,2025-02-21 12:57:26
TRXD006997,TRX003087,PIZZA_CLASSIC_DLX_L,1,2025-02-21 12:59:18
TRXD006998,TRX003087,PIZZA_GREEN_GARDEN_S,1,2025-02-21 12:59:18
TRXD006999,TRX003088,PIZZA_SOPPRESSATA_M,1,2025-02-21 13:20:17
TRXD007000,TRX003088,PIZZA_THE_GREEK_S,1,2025-02-21 13:20:17
TRXD007001,TRX003089,PIZZA_BIG_MEAT_S,1,2025-02-21 13:42:56
TRXD007002,TRX003089,PIZZA_THAI_CKN_M,1,2025-02-21 13:42:56
TRXD007003,TRX003089,PIZZA_THE_GREEK_L,1,2025-02-21 13:42:56
TRXD007004,TRX003090,PIZZA_CLASSIC_DLX_M,1,2025-02-21 14:03:34
TRXD007005,TRX003090,PIZZA_FIVE_CHEESE_L,1,2025-02-21 14:03:34
TRXD007006,TRX003090,PIZZA_HAWAIIAN_S,1,2025-02-21 14:03:34
TRXD007007,TRX003090,PIZZA_NAPOLITANA_S,1,2025-02-21 14:03:34
TRXD007008,TRX003091,PIZZA_SPIN_PESTO_M,1,2025-02-21 14:05:04
TRXD007009,TRX003091,PIZZA_THAI_CKN_L,1,2025-02-21 14:05:04
TRXD007010,TRX003092,PIZZA_GREEN_GARDEN_M,1,2025-02-21 14:42:00
TRXD007011,TRX003092,PIZZA_ITAL_VEGGIE_M,1,2025-02-21 14:42:00
TRXD007012,TRX003092,PIZZA_SOUTHW_CKN_L,1,2025-02-21 14:42:00
TRXD007013,TRX003093,PIZZA_HAWAIIAN_M,1,2025-02-21 15:07:44
TRXD007014,TRX003094,PIZZA_BIG_MEAT_S,1,2025-02-21 15:10:07
TRXD007015,TRX003095,PIZZA_BBQ_CKN_L,2,2025-02-21 15:11:39
TRXD007016,TRX003095,PIZZA_BRIE_CARRE_S,1,2025-02-21 15:11:39
